steps,return
34568.0,-0.8354628781708803
76133.0,-0.9238236323936733
120613.0,-0.9338270300246582
165875.0,-0.9365242861096339
200061.0,-1.0437283836028814
241749.0,-1.816991449340569
279532.0,-2.2344281853104375
323489.0,-2.056302579790932
365362.0,-2.0630027327208342
407441.0,-2.237320068845568
446992.0,-2.7300286736295796
483215.0,-2.8662280931660993
525613.0,-3.105083563316875
567974.0,-0.6059499863544058
605406.0,-3.6415244545098844
648429.0,-0.631583562911991
694307.0,-0.6343030494390275
730010.0,-0.6459127776913066
762110.0,-0.6485505418250036
800105.0,-0.6504841338997301
835326.0,-0.6295766969560178
871625.0,-0.6220518333143952
900911.0,-0.6411698505482778
936632.0,-0.5956104584519156
969313.0,-0.6176464624166471
1012205.0,-0.6190769280585481
1058703.0,-0.6253615878648102
1096040.0,-0.6144492627363246
1129869.0,-0.648845347320415
1165910.0,-0.6425973150123137
1196406.0,-0.6698697283331744
1233586.0,-0.7083188229720961
1265819.0,-0.6462691832853583
1305120.0,-0.6588202895737305
1337340.0,-0.6622746951525367
1373806.0,-0.679473697656368
1403316.0,-0.6886572319286483
1439680.0,-0.703692788802472
1472098.0,-0.7072544938113728
1502188.0,-0.7017752485441798
