steps,return
40000.0,-0.03427346773387882
80000.0,-0.021814965261648854
120000.0,-0.008187185540518933
160000.0,0.3116463540469569
200000.0,0.3425809383413186
240000.0,0.3304490679728999
280000.0,0.37066199756505974
320000.0,0.37240776624704147
360000.0,0.37105191985011327
400000.0,0.2933068168402995
440000.0,0.31009788040471936
480000.0,0.3173662887394332
520000.0,0.3396292893198063
560000.0,0.3347511169939489
600000.0,0.2647163472027591
640000.0,0.2512092311845119
680000.0,0.3391040632699444
720000.0,0.3543231992884194
760000.0,0.3654075572771181
800000.0,0.34520412329616623
840000.0,0.3138288531291009
880000.0,0.3619427931532656
920000.0,0.34354387256700214
960000.0,0.2953389324271773
1000000.0,0.33655718604674734
1040000.0,0.322112367412376
1080000.0,0.3001494057312199
1120000.0,0.3442027045552528
1160000.0,0.3608004519367425
1200000.0,0.33126485990779264
