index,s1,flh,flk,frh,frk,s2,blh,blk,brh,brk
40,0.0,5408,9920,10344,6706,0.0,5029,8836,10053,5554
39,0.0,5427,9939,10344,6706,0.0,5019,8807,10034,5554
38,0.0,5437,9939,10344,6735,0.0,5019,8787,10034,5554
37,0.0,5466,9939,10363,6745,0.0,5019,8768,10005,5535
36,0.0,5485,9948,10363,6755,0.0,5010,8749,9995,5525
35,0.0,5504,9958,10363,6774,0.0,5010,8739,9985,5516
34,0.0,5514,9958,10373,6774,0.0,5000,8720,9966,5516
33,0.0,5523,9958,10363,6794,0.0,5000,8710,9947,5506
32,0.0,5533,9967,10383,6803,0.0,4991,8691,9937,5506
31,0.0,5543,9967,10392,6813,0.0,4991,8681,9927,5497
30,0.0,5562,9967,10402,6832,0.0,4981,8662,9917,5497
29,0.0,5562,9986,10402,6842,0.0,4971,8652,9898,5497
28,0.0,5571,9996,10402,6852,0.0,4971,8632,9888,5487
27,0.0,5590,9996,10402,6842,0.0,4971,8623,9879,5487
26,0.0,5590,10005,10411,6861,0.0,4971,8613,9879,5477
25,0.0,5590,10005,10411,6861,0.0,4971,8603,9869,5477
24,0.0,5609,9996,10411,6871,0.0,4962,8594,9850,5477
23,0.0,5638,9996,10421,6871,0.0,4962,8594,9840,5477
22,0.0,5638,9996,10421,6871,0.0,4952,8584,9820,5477
21,0.0,5647,9996,10421,6871,0.0,4952,8574,9820,5477
20,0.0,5657,9996,10431,6871,0.0,4952,8574,9811,5477
19,0.0,5686,9986,10431,6871,0.0,4943,8574,9811,5487
18,0.0,5695,9977,10431,6871,0.0,4943,8574,9791,5477
17,0.0,5705,9977,10431,6881,0.0,4943,8574,9791,5477
16,0.0,5724,9967,10431,6871,0.0,4943,8565,9791,5487
15,0.0,5733,9958,10440,6871,0.0,4943,8565,9772,5487
14,0.0,5733,9948,10440,6871,0.0,4943,8574,9753,5487
13,0.0,5733,9948,10450,6861,0.0,4933,8574,9743,5487
12,0.0,5733,9939,10450,6861,0.0,4933,8574,9743,5487
11,0.0,5733,9929,10450,6861,0.0,4933,8584,9743,5487
10,0.0,5733,9929,10460,6842,0.0,4924,8594,9743,5487
9,0.0,5733,9920,10460,6842,0.0,4924,8594,9733,5497
8,0.0,5733,9901,10469,6823,0.0,4924,8603,9733,5497
7,0.0,5733,9901,10469,6803,0.0,4924,8613,9743,5516
6,0.0,5733,9891,10469,6794,0.0,4914,8623,9733,5525
5,0.0,5724,9882,10469,6784,0.0,4914,8652,9733,5535
4,0.0,5705,9882,10488,6774,0.0,4904,8662,9733,5544
3,0.0,5686,9872,10488,6755,0.0,4904,8671,9733,5554
2,0.0,5686,9872,10488,6735,0.0,4895,8691,9733,5563
1,0.0,5657,9863,10488,6697,0.0,4895,8710,9743,5573
0,0.0,5647,9863,10488,6687,0.0,4895,8729,9743,5591
199,0.0,5638,9844,10488,6668,0.0,4895,8749,9753,5601
198,0.0,5609,9834,10498,6658,0.0,4895,8768,9753,5611
197,0.0,5590,9825,10488,6629,0.0,4895,8778,9772,5630
196,0.0,5571,9825,10488,6610,0.0,4895,8807,9791,5649
195,0.0,5562,9825,10488,6581,0.0,4895,8836,9791,5659
194,0.0,5533,9806,10488,6552,0.0,4895,8865,9811,5668
193,0.0,5523,9796,10479,6532,0.0,4904,8894,9820,5687
192,0.0,5504,9787,10488,6493,0.0,4904,8923,9830,5707
191,0.0,5485,9768,10488,6484,0.0,4904,8942,9869,5726
190,0.0,5475,9749,10479,6455,0.0,4914,8981,9879,5735
189,0.0,5447,9730,10479,6435,0.0,4914,9000,9898,5755
188,0.0,5427,9711,10460,6397,0.0,4914,9030,9927,5764
187,0.0,5418,9682,10450,6387,0.0,4904,9068,9937,5793
186,0.0,5389,9663,10450,6358,0.0,4914,9088,9966,5812
185,0.0,5379,9635,10450,6319,0.0,4914,9117,9995,5822
184,0.0,5370,9616,10450,6300,0.0,4924,9146,9995,5841
183,0.0,5351,9597,10440,6261,0.0,4933,9165,10024,5860
182,0.0,5331,9568,10450,6251,0.0,4933,9194,10034,5879
181,0.0,5322,9549,10431,6213,0.0,4943,9223,10053,5889
180,0.0,5303,9521,10421,6193,0.0,4943,9252,10073,5898
179,0.0,5284,9511,10421,6164,0.0,4952,9272,10092,5927
178,0.0,5264,9492,10411,6135,0.0,4962,9291,10102,5937
177,0.0,5245,9464,10402,6125,0.0,4971,9320,10111,5956
176,0.0,5226,9436,10402,6096,0.0,4981,9339,10131,5985
175,0.0,5216,9417,10392,6067,0.0,4991,9359,10150,5985
174,0.0,5197,9397,10363,6048,0.0,5010,9378,10160,6014
173,0.0,5178,9388,10363,6038,0.0,5019,9407,10179,6033
172,0.0,5168,9359,10354,6009,0.0,5019,9436,10179,6052
171,0.0,5159,9330,10344,5990,0.0,5038,9445,10199,6062
170,0.0,5140,9320,10325,5970,0.0,5048,9464,10218,6081
169,0.0,5130,9291,10315,5951,0.0,5057,9492,10218,6100
168,0.0,5111,9272,10296,5922,0.0,5077,9511,10238,6119
167,0.0,5101,9252,10286,5912,0.0,5096,9530,10247,6138
166,0.0,5082,9233,10277,5883,0.0,5115,9549,10257,6157
165,0.0,5072,9213,10267,5854,0.0,5124,9559,10267,6167
164,0.0,5053,9194,10238,5845,0.0,5144,9578,10286,6196
163,0.0,5053,9175,10229,5825,0.0,5163,9597,10296,6225
162,0.0,5034,9155,10219,5816,0.0,5172,9616,10296,6225
161,0.0,5034,9136,10200,5796,0.0,5191,9635,10315,6253
160,0.0,5024,9117,10180,5777,0.0,5211,9654,10325,6282
159,0.0,5015,9097,10161,5757,0.0,5220,9663,10325,6292
158,0.0,4996,9078,10171,5748,0.0,5230,9682,10315,6311
157,0.0,4986,9068,10113,5728,0.0,5258,9701,10335,6340
156,0.0,4977,9039,10113,5719,0.0,5287,9720,10354,6349
155,0.0,4967,9030,10084,5709,0.0,5297,9796,10373,6368
154,0.0,4957,9000,10065,5680,0.0,5316,9749,10393,6397
153,0.0,4948,8991,10055,5670,0.0,5335,9758,10393,6416
152,0.0,4948,8962,10036,5651,0.0,5344,9768,10393,6426
151,0.0,4938,8952,10017,5641,0.0,5373,9787,10393,6445
150,0.0,4919,8923,10007,5632,0.0,5392,9806,10393,6474
149,0.0,4909,8904,9988,5612,0.0,5402,9815,10412,6493
148,0.0,4909,8894,9959,5603,0.0,5421,9834,10422,6512
147,0.0,4900,8875,9940,5603,0.0,5440,9901,10432,6541
146,0.0,4900,8855,9930,5593,0.0,5459,9844,10432,6551
145,0.0,4890,8836,9911,5583,0.0,5469,9853,10432,6570
144,0.0,4890,8826,9892,5564,0.0,5488,9872,10441,6599
143,0.0,4890,8807,9872,5555,0.0,5517,9882,10451,6608
142,0.0,4881,8797,9853,5545,0.0,5526,9891,10461,6637
141,0.0,4871,8778,9815,5536,0.0,5545,9901,10461,6666
140,0.0,4871,8758,9815,5526,0.0,5564,9910,10461,6695
139,0.0,4861,8749,9795,5517,0.0,5573,9910,10461,6695
138,0.0,4861,8720,9767,5517,0.0,5593,9929,10470,6714
137,0.0,4842,8720,9767,5507,0.0,5622,9939,10480,6733
136,0.0,4842,8710,9747,5497,0.0,5632,9948,10480,6733
135,0.0,4833,8691,9728,5488,0.0,5651,9958,10480,6771
134,0.0,4833,8671,9718,5488,0.0,5661,9967,10490,6781
133,0.0,4823,8652,9718,5478,0.0,5680,9967,10490,6791
132,0.0,4823,8642,9690,5469,0.0,5690,9967,10490,6810
131,0.0,4813,8642,9680,5459,0.0,5709,9977,10500,6819
130,0.0,4804,8623,9680,5459,0.0,5719,9986,10500,6839
129,0.0,4804,8613,9661,5449,0.0,5728,9986,10500,6848
128,0.0,4794,8603,9651,5440,0.0,5748,9986,10500,6848
127,0.0,4794,8603,9632,5440,0.0,5767,9986,10500,6858
126,0.0,4794,8603,9622,5440,0.0,5777,9986,10509,6867
125,0.0,4785,8584,9603,5449,0.0,5787,9986,10509,6896
124,0.0,4775,8574,9584,5440,0.0,5796,9986,10509,6896
123,0.0,4775,8565,9574,5449,0.0,5816,9986,10509,6896
122,0.0,4775,8565,9545,5449,0.0,5825,9986,10519,6896
121,0.0,4765,8565,9536,5449,0.0,5835,9986,10529,6906
120,0.0,4765,8565,9507,5449,0.0,5835,9977,10538,6906
119,0.0,4765,8565,9497,5449,0.0,5854,9977,10538,6906
118,0.0,4756,8565,9497,5459,0.0,5854,9977,10548,6906
117,0.0,4756,8565,9497,5459,0.0,5854,9967,10538,6906
116,0.0,4746,8565,9497,5459,0.0,5854,9967,10548,6906
115,0.0,4746,8565,9497,5459,0.0,5864,9958,10548,6896
114,0.0,4737,8565,9507,5469,0.0,5874,9967,10558,6896
113,0.0,4737,8574,9507,5459,0.0,5864,9958,10567,6887
112,0.0,4727,8574,9507,5469,0.0,5874,9948,10567,6867
111,0.0,4727,8584,9516,5469,0.0,5874,9939,10567,6858
110,0.0,4727,8594,9526,5469,0.0,5874,9920,10567,6858
109,0.0,4718,8594,9526,5478,0.0,5874,9920,10577,6848
108,0.0,4708,8603,9536,5478,0.0,5874,9920,10577,6848
107,0.0,4718,8623,9536,5488,0.0,5874,9910,10577,6819
106,0.0,4708,8642,9545,5497,0.0,5874,9901,10587,6819
105,0.0,4708,8642,9555,5507,0.0,5874,9901,10587,6819
104,0.0,4708,8671,9574,5507,0.0,5864,9891,10577,6810
103,0.0,4708,8691,9574,5517,0.0,5854,9872,10577,6791
102,0.0,4708,8700,9574,5526,0.0,5854,9872,10577,6781
101,0.0,4708,8720,9584,5536,0.0,5835,9853,10577,6762
100,0.0,4718,8749,9593,5564,0.0,5835,9844,10577,6733
99,0.0,4718,8768,9593,5564,0.0,5825,9834,10577,6723
98,0.0,4718,8787,9613,5583,0.0,5816,9815,10577,6695
97,0.0,4727,8797,9622,5593,0.0,5796,9815,10577,6656
96,0.0,4718,8826,9632,5612,0.0,5787,9787,10577,6647
95,0.0,4718,8836,9651,5632,0.0,5777,9777,10587,6608
94,0.0,4727,8865,9661,5651,0.0,5748,9758,10597,6580
93,0.0,4737,8884,9680,5670,0.0,5738,9749,10597,6551
92,0.0,4746,8913,9699,5690,0.0,5719,9739,10606,6541
91,0.0,4746,8942,9718,5709,0.0,5699,9711,10597,6503
90,0.0,4746,8962,9728,5738,0.0,5680,9692,10597,6464
89,0.0,4746,9000,9747,5748,0.0,5661,9682,10597,6445
88,0.0,4746,9039,9757,5767,0.0,5641,9663,10597,6416
87,0.0,4756,9059,9776,5796,0.0,5622,9635,10597,6388
86,0.0,4756,9078,9786,5806,0.0,5612,9635,10597,6368
85,0.0,4756,9107,9805,5845,0.0,5583,9606,10597,6340
84,0.0,4756,9146,9815,5854,0.0,5564,9587,10597,6301
83,0.0,4756,9175,9834,5883,0.0,5545,9568,10606,6282
82,0.0,4765,9194,9853,5903,0.0,5526,9559,10597,6273
81,0.0,4775,9223,9882,5912,0.0,5498,9530,10587,6234
80,0.0,4775,9252,9892,5932,0.0,5469,9511,10577,6215
79,0.0,4785,9272,9921,5961,0.0,5459,9502,10577,6186
78,0.0,4785,9291,9930,5980,0.0,5440,9473,10577,6157
77,0.0,4794,9320,9949,6009,0.0,5421,9473,10548,6138
76,0.0,4804,9349,9959,6019,0.0,5402,9436,10538,6119
75,0.0,4813,9368,9978,6038,0.0,5383,9436,10519,6100
74,0.0,4823,9388,10007,6048,0.0,5364,9407,10519,6071
73,0.0,4842,9417,10017,6077,0.0,5354,9388,10509,6052
72,0.0,4861,9436,10026,6087,0.0,5335,9378,10509,6033
71,0.0,4871,9454,10046,6116,0.0,5316,9359,10509,6004
70,0.0,4881,9464,10065,6135,0.0,5306,9339,10480,5985
69,0.0,4900,9492,10075,6154,0.0,5287,9320,10480,5966
68,0.0,4909,9511,10103,6164,0.0,5268,9320,10461,5946
67,0.0,4938,9530,10103,6184,0.0,5258,9301,10461,5927
66,0.0,4948,9540,10123,6203,0.0,5239,9281,10422,5908
65,0.0,4957,9549,10132,6242,0.0,5230,9262,10422,5898
64,0.0,4977,9587,10152,6251,0.0,5220,9252,10432,5889
63,0.0,4986,9606,10152,6261,0.0,5211,9243,10422,5879
62,0.0,5015,9616,10161,6290,0.0,5191,9223,10403,5860
61,0.0,5024,9644,10180,6309,0.0,5182,9204,10393,5850
60,0.0,5034,9654,10190,6329,0.0,5182,9194,10373,5831
59,0.0,5044,9673,10200,6338,0.0,5163,9175,10325,5812
58,0.0,5063,9682,10209,6358,0.0,5163,9155,10325,5802
57,0.0,5082,9701,10219,6387,0.0,5153,9146,10315,5793
56,0.0,5111,9720,10229,6406,0.0,5144,9136,10296,5764
55,0.0,5130,9730,10238,6426,0.0,5134,9117,10276,5755
54,0.0,5149,9739,10257,6445,0.0,5134,9097,10247,5745
53,0.0,5159,9758,10267,6464,0.0,5115,9088,10238,5735
52,0.0,5178,9777,10267,6484,0.0,5105,9059,10228,5716
51,0.0,5207,9787,10267,6513,0.0,5096,9059,10208,5707
50,0.0,5226,9806,10277,6513,0.0,5086,9039,10189,5687
49,0.0,5236,9806,10277,6532,0.0,5086,9020,10170,5668
48,0.0,5255,9825,10286,6561,0.0,5077,9000,10150,5659
47,0.0,5284,9844,10296,6581,0.0,5067,8991,10131,5659
46,0.0,5293,9863,10306,6600,0.0,5057,8971,10131,5639
45,0.0,5322,9872,10315,6610,0.0,5048,8952,10102,5630
44,0.0,5331,9882,10315,6629,0.0,5048,8942,10102,5611
43,0.0,5351,9901,10325,6648,0.0,5038,8923,10092,5611
42,0.0,5370,9901,10325,6668,0.0,5038,8913,10063,5601
41,0.0,5379,9901,10344,6677,0.0,5029,8894,10053,5591
40,0.0,5399,9910,10344,6706,0.0,5019,8865,10034,5582
39,0.0,5427,9929,10344,6716,0.0,5019,8855,10024,5563
38,0.0,5437,9929,10344,6735,0.0,5010,8836,10005,5554
37,0.0,5475,9939,10354,6745,0.0,5010,8807,9985,5554
36,0.0,5495,9948,10363,6755,0.0,5000,8787,9966,5544
35,0.0,5504,9958,10363,6774,0.0,5000,8778,9956,5535
34,0.0,5514,9958,10373,6784,0.0,4991,8768,9937,5525
33,0.0,5523,9958,10383,6794,0.0,4991,8739,9937,5516
32,0.0,5533,9967,10383,6803,0.0,4981,8720,9927,5506
31,0.0,5552,9967,10392,6832,0.0,4981,8710,9908,5506
30,0.0,5552,9977,10392,6832,0.0,4971,8700,9888,5506
29,0.0,5571,9986,10402,6852,0.0,4971,8681,9879,5497
28,0.0,5590,9986,10402,6852,0.0,4971,8662,9859,5497
27,0.0,5590,9996,10411,6861,0.0,4971,8652,9859,5497
26,0.0,5600,10005,10411,6861,0.0,4962,8632,9850,5487
25,0.0,5628,10005,10411,6871,0.0,4962,8623,9850,5487
24,0.0,5628,10005,10421,6871,0.0,4952,8613,9830,5487
23,0.0,5638,9996,10421,6871,0.0,4952,8603,9820,5487
22,0.0,5647,9996,10421,6871,0.0,4952,8594,9811,5487
21,0.0,5657,9996,10421,6871,0.0,4952,8594,9811,5487
20,0.0,5657,9996,10421,6881,0.0,4952,8584,9791,5487
19,0.0,5676,9986,10431,6881,0.0,4952,8584,9791,5487
18,0.0,5686,9977,10431,6871,0.0,4952,8574,9791,5487
17,0.0,5686,9977,10431,6881,0.0,4943,8574,9772,5487
16,0.0,5695,9967,10431,6871,0.0,4943,8574,9762,5487
15,0.0,5705,9958,10440,6871,0.0,4943,8574,9753,5487
14,0.0,5724,9958,10440,6871,0.0,4943,8584,9743,5487
13,0.0,5733,9948,10440,6871,0.0,4933,8584,9743,5497
12,0.0,5733,9948,10460,6861,0.0,4933,8574,9733,5497
11,0.0,5733,9939,10460,6861,0.0,4933,8584,9733,5506
10,0.0,5733,9920,10460,6852,0.0,4933,8594,9733,5506
9,0.0,5733,9920,10460,6842,0.0,4924,8594,9733,5506
8,0.0,5733,9901,10469,6813,0.0,4924,8603,9733,5516
7,0.0,5733,9891,10469,6803,0.0,4924,8623,9733,5525
6,0.0,5733,9891,10479,6794,0.0,4914,8632,9723,5535
5,0.0,5724,9882,10469,6774,0.0,4914,8652,9733,5535
4,0.0,5695,9882,10488,6765,0.0,4914,8652,9733,5554
3,0.0,5686,9872,10488,6755,0.0,4904,8671,9733,5563
2,0.0,5676,9863,10488,6726,0.0,4895,8691,9733,5573
1,0.0,5647,9863,10508,6697,0.0,4895,8700,9733,5573
0,0.0,5647,9863,10488,6687,0.0,4895,8720,9733,5591
199,0.0,5638,9844,10488,6677,0.0,4895,8749,9743,5611
198,0.0,5600,9834,10498,6639,0.0,4895,8768,9753,5611
197,0.0,5590,9834,10498,6629,0.0,4895,8787,9753,5630
196,0.0,5571,9825,10488,6610,0.0,4895,8807,9782,5649
195,0.0,5562,9815,10488,6581,0.0,4904,8836,9791,5659
194,0.0,5533,9796,10488,6552,0.0,4904,8865,9811,5668
193,0.0,5514,9796,10488,6532,0.0,4914,8894,9830,5697
192,0.0,5504,9787,10488,6503,0.0,4914,8923,9840,5707
191,0.0,5485,9749,10479,6484,0.0,4904,8942,9869,5726
190,0.0,5466,9739,10498,6464,0.0,4904,8981,9869,5745
189,0.0,5437,9720,10469,6445,0.0,4904,9000,9898,5764
188,0.0,5437,9692,10450,6397,0.0,4914,9039,9927,5774
187,0.0,5408,9673,10450,6377,0.0,4914,9059,9937,5793
186,0.0,5389,9663,10450,6358,0.0,4914,9088,9956,5812
185,0.0,5379,9625,10440,6319,0.0,4924,9117,9985,5822
184,0.0,5370,9616,10440,6300,0.0,4924,9146,9995,5841
183,0.0,5341,9587,10440,6271,0.0,4933,9175,10014,5860
182,0.0,5331,9568,10450,6251,0.0,4943,9194,10034,5879
181,0.0,5312,9540,10431,6222,0.0,4943,9233,10053,5889
180,0.0,5293,9521,10431,6184,0.0,4952,9243,10082,5898
179,0.0,5284,9502,10421,6164,0.0,4952,9281,10102,5927
178,0.0,5264,9473,10411,6135,0.0,4962,9301,10102,5937
177,0.0,5245,9454,10411,6116,0.0,4971,9320,10111,5956
176,0.0,5226,9436,10392,6096,0.0,4981,9339,10131,5985
175,0.0,5216,9417,10392,6067,0.0,4991,9359,10131,5994
174,0.0,5197,9388,10373,6038,0.0,5000,9378,10170,6014
173,0.0,5178,9378,10363,6029,0.0,5010,9417,10179,6023
172,0.0,5168,9349,10344,6009,0.0,5029,9436,10179,6042
171,0.0,5149,9330,10344,5990,0.0,5038,9445,10199,6062
170,0.0,5149,9310,10325,5980,0.0,5048,9473,10218,6081
169,0.0,5130,9291,10315,5951,0.0,5057,9492,10228,6100
168,0.0,5120,9272,10306,5932,0.0,5077,9502,10238,6109
167,0.0,5111,9243,10277,5912,0.0,5086,9521,10247,6129
166,0.0,5092,9233,10277,5883,0.0,5115,9549,10257,6148
165,0.0,5082,9213,10267,5854,0.0,5124,9559,10276,6157
164,0.0,5063,9204,10238,5845,0.0,5144,9578,10286,6186
163,0.0,5053,9175,10229,5825,0.0,5163,9597,10296,6205
162,0.0,5034,9146,10219,5806,0.0,5172,9606,10306,6225
161,0.0,5034,9126,10200,5806,0.0,5182,9635,10315,6244
160,0.0,5024,9117,10180,5767,0.0,5211,9654,10325,6273
159,0.0,5015,9088,10152,5757,0.0,5230,9663,10335,6292
158,0.0,5005,9068,10152,5748,0.0,5239,9682,10325,6301
157,0.0,4986,9059,10113,5738,0.0,5258,9692,10325,6311
156,0.0,4977,9039,10113,5719,0.0,5278,9720,10364,6340
155,0.0,4967,9020,10084,5709,0.0,5297,9730,10373,6359
154,0.0,4957,9000,10055,5690,0.0,5316,9749,10393,6368
153,0.0,4948,8981,10055,5670,0.0,5335,9768,10383,6397
152,0.0,4948,8962,10036,5651,0.0,5354,9777,10393,6416
151,0.0,4948,8942,10017,5632,0.0,5373,9787,10412,6436
150,0.0,4929,8923,9998,5622,0.0,5392,9806,10403,6455
149,0.0,4909,8904,9988,5603,0.0,5402,9815,10412,6464
148,0.0,4909,8884,9969,5603,0.0,5421,9834,10422,6493
147,0.0,4900,8865,9949,5593,0.0,5440,9844,10432,6512
146,0.0,4900,8855,9921,5583,0.0,5459,9853,10432,6541
145,0.0,4890,8836,9901,5573,0.0,5469,9863,10432,6551
144,0.0,4890,8816,9882,5536,0.0,5498,9872,10451,6580
143,0.0,4890,8787,9872,5545,0.0,5517,9882,10461,6599
142,0.0,4881,8787,9853,5536,0.0,5526,9891,10470,6608
141,0.0,4881,8768,9815,5526,0.0,5545,9901,10470,6647
140,0.0,4871,8758,9805,5517,0.0,5564,9910,10461,6666
139,0.0,4871,8739,9795,5517,0.0,5583,9920,10461,6685
138,0.0,4861,8720,9767,5497,0.0,5603,9920,10470,6704
137,0.0,4852,8710,9767,5497,0.0,5612,9939,10480,6714
136,0.0,4842,8700,9747,5488,0.0,5632,9948,10480,6733
135,0.0,4833,8681,9738,5488,0.0,5651,9967,10480,6752
134,0.0,4833,8662,9728,5469,0.0,5661,9967,10490,6771
133,0.0,4833,8642,9718,5469,0.0,5680,9967,10490,6781
132,0.0,4823,8652,9699,5469,0.0,5690,9967,10500,6800
131,0.0,4813,8632,9680,5459,0.0,5699,9977,10500,6819
130,0.0,4804,8613,9680,5459,0.0,5719,9977,10500,6839
129,0.0,4804,8584,9651,5459,0.0,5728,9986,10500,6839
128,0.0,4804,8603,9651,5449,0.0,5738,9986,10500,6848
127,0.0,4794,8594,9632,5449,0.0,5757,9986,10509,6858
126,0.0,4794,8584,9622,5449,0.0,5777,9986,10500,6867
125,0.0,4794,8574,9593,5440,0.0,5787,9986,10509,6887
124,0.0,4775,8574,9584,5440,0.0,5796,9986,10509,6896
123,0.0,4775,8565,9584,5440,0.0,5806,9986,10519,6896
122,0.0,4775,8565,9584,5459,0.0,5825,9986,10519,6906
121,0.0,4765,8565,9584,5440,0.0,5825,9986,10519,6906
120,0.0,4765,8565,9584,5430,0.0,5835,9977,10529,6906
119,0.0,4765,8565,9584,5440,0.0,5845,9977,10529,6906
118,0.0,4756,8555,9584,5440,0.0,5854,9967,10538,6906
117,0.0,4756,8555,9584,5430,0.0,5854,9967,10538,6906
116,0.0,4746,8555,9574,5430,0.0,5864,9967,10548,6906
115,0.0,4746,8565,9584,5430,0.0,5864,9967,10548,6906
114,0.0,4737,8565,9584,5440,0.0,5874,9967,10548,6896
113,0.0,4737,8565,9584,5440,0.0,5874,9958,10538,6906
112,0.0,4737,8565,9584,5449,0.0,5883,9939,10548,6906
111,0.0,4727,8574,9584,5440,0.0,5893,9929,10548,6906
110,0.0,4727,8584,9584,5449,0.0,5893,9910,10577,6887
109,0.0,4727,8594,9584,5459,0.0,5893,9920,10577,6867
108,0.0,4727,8603,9584,5469,0.0,5893,9910,10567,6858
107,0.0,4727,8613,9584,5469,0.0,5883,9901,10577,6839
106,0.0,4727,8623,9574,5478,0.0,5883,9901,10567,6819
105,0.0,4727,8652,9584,5488,0.0,5874,9891,10577,6819
104,0.0,4727,8652,9584,5497,0.0,5874,9872,10577,6800
103,0.0,4727,8681,9584,5507,0.0,5864,9863,10577,6781
102,0.0,4727,8700,9584,5526,0.0,5854,9844,10597,6762
101,0.0,4727,8710,9593,5536,0.0,5845,9844,10597,6752
100,0.0,4727,8729,9603,5545,0.0,5825,9834,10597,6733
99,0.0,4727,8749,9613,5555,0.0,5825,9815,10606,6714
98,0.0,4737,8778,9613,5583,0.0,5806,9815,10597,6685
97,0.0,4746,8797,9632,5583,0.0,5787,9806,10597,6647
96,0.0,4746,8826,9641,5603,0.0,5777,9787,10587,6608
95,0.0,4746,8836,9651,5622,0.0,5767,9768,10587,6589
94,0.0,4746,8855,9661,5641,0.0,5748,9749,10587,6560
93,0.0,4746,8884,9680,5661,0.0,5728,9739,10597,6541
92,0.0,4746,8904,9690,5690,0.0,5719,9720,10597,6532
91,0.0,4746,8933,9718,5709,0.0,5699,9701,10606,6522
90,0.0,4746,8962,9738,5719,0.0,5670,9682,10606,6484
89,0.0,4746,9000,9747,5738,0.0,5651,9673,10606,6464
88,0.0,4756,9039,9767,5757,0.0,5641,9654,10606,6436
87,0.0,4746,9059,9776,5777,0.0,5622,9635,10616,6407
86,0.0,4756,9078,9795,5806,0.0,5603,9616,10606,6378
85,0.0,4756,9107,9805,5816,0.0,5583,9597,10606,6349
84,0.0,4756,9136,9824,5845,0.0,5564,9578,10597,6311
83,0.0,4756,9175,9853,5864,0.0,5536,9568,10597,6273
82,0.0,4765,9204,9872,5883,0.0,5517,9549,10597,6253
81,0.0,4765,9223,9892,5903,0.0,5507,9530,10587,6234
80,0.0,4775,9243,9901,5922,0.0,5469,9511,10587,6205
79,0.0,4775,9272,9921,5951,0.0,5459,9502,10567,6196
78,0.0,4794,9291,9940,5961,0.0,5440,9473,10567,6157
77,0.0,4794,9320,9959,5990,0.0,5421,9454,10558,6129
76,0.0,4804,9339,9978,6009,0.0,5402,9445,10548,6090
75,0.0,4813,9368,9988,6029,0.0,5392,9427,10538,6071
74,0.0,4823,9388,10007,6038,0.0,5364,9397,10538,6052
73,0.0,4842,9417,10017,6058,0.0,5354,9388,10538,6033
72,0.0,4861,9445,10036,6087,0.0,5335,9368,10509,6023
71,0.0,4881,9454,10055,6106,0.0,5316,9359,10500,6004
70,0.0,4900,9473,10065,6125,0.0,5306,9339,10500,5994
69,0.0,4900,9492,10084,6145,0.0,5287,9320,10480,5975
68,0.0,4909,9511,10103,6164,0.0,5278,9301,10480,5956
67,0.0,4938,9530,10113,6184,0.0,5258,9291,10461,5937
66,0.0,4957,9540,10132,6203,0.0,5249,9272,10461,5918
65,0.0,4967,9559,10142,6232,0.0,5230,9262,10432,5908
64,0.0,4977,9587,10152,6251,0.0,5230,9243,10432,5898
63,0.0,4986,9606,10152,6261,0.0,5211,9233,10422,5870
62,0.0,5015,9625,10171,6290,0.0,5211,9204,10403,5850
61,0.0,5024,9644,10180,6309,0.0,5191,9194,10393,5841
60,0.0,5034,9663,10180,6329,0.0,5182,9184,10373,5822
59,0.0,5044,9673,10200,6338,0.0,5172,9165,10354,5802
58,0.0,5063,9682,10209,6358,0.0,5163,9155,10325,5802
57,0.0,5082,9711,10209,6387,0.0,5163,9136,10325,5774
56,0.0,5101,9720,10219,6406,0.0,5144,9117,10315,5764
55,0.0,5130,9739,10238,6435,0.0,5134,9097,10296,5745
54,0.0,5140,9739,10238,6445,0.0,5134,9088,10276,5735
53,0.0,5159,9758,10257,6464,0.0,5115,9068,10247,5726
52,0.0,5178,9777,10257,6484,0.0,5115,9059,10238,5707
51,0.0,5197,9796,10267,6513,0.0,5096,9039,10228,5697
50,0.0,5216,9796,10267,6532,0.0,5096,9020,10218,5668
49,0.0,5236,9806,10277,6552,0.0,5086,9000,10199,5668
48,0.0,5255,9834,10286,6561,0.0,5077,8991,10189,5659
47,0.0,5274,9844,10296,6590,0.0,5077,8971,10160,5649
46,0.0,5293,9853,10306,6600,0.0,5057,8952,10141,5630
45,0.0,5312,9872,10315,6619,0.0,5057,8933,10131,5620
44,0.0,5331,9882,10306,6639,0.0,5048,8923,10111,5601
43,0.0,5360,9891,10325,6668,0.0,5038,8904,10092,5601
42,0.0,5379,9901,10325,6668,0.0,5038,8875,10092,5582
41,0.0,5389,9920,10363,6677,0.0,5029,8865,10063,5582
40,0.0,5408,9920,10344,6697,0.0,5019,8846,10034,5563
39,0.0,5427,9939,10344,6716,0.0,5019,8826,10034,5563
38,0.0,5437,9929,10344,6745,0.0,5019,8797,10024,5554
37,0.0,5466,9939,10354,6745,0.0,5010,8778,10005,5544
36,0.0,5485,9948,10363,6755,0.0,5010,8758,9995,5535
35,0.0,5495,9948,10363,6774,0.0,5000,8749,9976,5525
34,0.0,5514,9958,10373,6784,0.0,5000,8729,9966,5516
33,0.0,5533,9958,10383,6794,0.0,4991,8710,9947,5506
32,0.0,5533,9967,10383,6803,0.0,4991,8700,9937,5506
31,0.0,5543,9967,10392,6813,0.0,4991,8681,9927,5497
