steps,return
640.0,0.22816258554514363
1280.0,0.15522354285280468
1920.0,0.3352820206435284
2560.0,0.6017529136400446
3200.0,0.8113372926581455
3840.0,1.0856812485221228
4480.0,1.5345658081677738
5120.0,2.0153974355290143
5760.0,2.438482785886296
6400.0,3.0552142765891444
7040.0,3.7861605941006076
7680.0,4.637615619511983
8320.0,5.156791524810106
8960.0,6.153985049025989
9600.0,7.276449260610224
10240.0,8.799642087520443
10880.0,9.456898062077935
11520.0,9.689034888366969
12160.0,9.750189686099642
12800.0,9.78919361288465
13440.0,9.790622049698117
14080.0,9.79000499243122
14720.0,9.791595819995944
15360.0,9.794185306761385
16000.0,9.795796373169656
16640.0,9.79631256811934
17280.0,9.796045884504412
17920.0,9.79632992189546
18560.0,9.79948613485628
19200.0,9.801866311377921
19840.0,9.8081826951144
20480.0,9.808364761404494
21120.0,9.810860020392614
21760.0,9.812818790810402
22400.0,9.81288643933725
23040.0,9.818468676266654
23680.0,9.818625323325849
24320.0,9.82048417735314
24960.0,9.821954879654797
25600.0,9.82126642290736
26240.0,9.82319521094754
26880.0,9.823580046475243
27520.0,9.824790215508267
28160.0,9.80957117546181
28800.0,9.82021727350383
29440.0,9.820866642849708
30080.0,9.812072959834223
30720.0,9.82491237046438
31360.0,9.828509107712684
32000.0,9.828806341112147
32640.0,9.829674700760371
33280.0,9.830608137250964
33920.0,9.830769697928122
34560.0,9.829930350082297
35200.0,9.8303462128033
35840.0,9.833160802296245
36480.0,9.832431799913918
37120.0,9.833851342619036
37760.0,9.832537605507492
38400.0,9.834791810992549
39040.0,9.835879180767558
39680.0,9.836275268942828
40320.0,9.836893273994049
40960.0,9.838851045217323
41600.0,9.839234966111817
42240.0,9.838342991928519
42880.0,9.838921734236882
43520.0,9.840346697278799
44160.0,9.840421100450607
44800.0,9.840581988591802
45440.0,9.841619522406647
46080.0,9.842006860531036
46720.0,9.842332262828933
47360.0,9.842570394200699
48000.0,9.842479731270004
48640.0,9.843051806334763
49280.0,9.843057078542587
49920.0,9.843141458091146
50560.0,9.844442975834093
51200.0,9.844368612916126
51840.0,9.845402668961968
52480.0,9.843760181453806
53120.0,9.844749508591011
53760.0,9.84502009238921
54400.0,9.844105382617187
55040.0,9.846861508797375
55680.0,9.846654777086886
56320.0,9.847914094414161
56960.0,9.845324605795403
57600.0,9.84588980983531
58240.0,9.847067678277512
58880.0,9.846600845022374
59520.0,9.846676612415607
60160.0,9.847953711221955
60800.0,9.847602086902784
61440.0,9.848297675479678
62080.0,9.849625571374546
62720.0,9.848401013138048
63360.0,9.849244483392834
64000.0,9.849322012585077
64640.0,9.849944507214222
65280.0,9.850666649853332
65920.0,9.850331213800846
66560.0,9.85004841939871
67200.0,9.850260887366495
67840.0,9.85008547179241
68480.0,9.85193851554499
69120.0,9.85272338794914
69760.0,9.852201438158238
70400.0,9.852918348838072
71040.0,9.852977990378005
71680.0,9.85430935888885
72320.0,9.85438334115789
72960.0,9.85488302594574
73600.0,9.856346982307588
74240.0,9.857223762699006
74880.0,9.856694632634863
75520.0,9.856086684763847
76160.0,9.853466834649238
76800.0,9.85436705621148
77440.0,9.856057948910111
78080.0,9.85602624721931
78720.0,9.858105831207661
