steps,return
111.0,1.5475166658433397
245.0,1.8815524807425348
381.0,1.5814172523659693
637.0,1.139152165838058
798.0,1.2031646796212316
988.0,1.0785031392951294
1207.0,1.553494957214564
1503.0,2.0933288539161707
1699.0,1.9285566097755538
1971.0,2.3823546507895084
2129.0,2.2074871565249015
2279.0,2.2428070448223743
2559.0,1.9916481673769546
2718.0,2.042507043479126
2840.0,2.206382056043459
2966.0,2.414132060679174
3153.0,2.5066452263392702
3364.0,2.1357342659791536
3474.0,2.585245497616182
3744.0,2.6327471081315164
4780.0,1.8935790517450024
5187.0,2.616964879192599
5457.0,2.566517105950255
5677.0,2.5378543300413527
5778.0,2.14631041979832
5889.0,2.146261485349651
6229.0,1.9575907410061772
6317.0,2.3423009483149
6522.0,2.3870904684853986
6921.0,2.458739611850618
7197.0,2.606694206155877
7382.0,2.6582264241454205
7494.0,2.7399561289518193
7848.0,2.6794674997496597
8036.0,2.3230792338583406
8327.0,2.6642352345178892
8626.0,2.1166570360465182
8842.0,2.6107664795926295
9021.0,1.1389693573826922
9242.0,1.6718161610456335
9669.0,1.2753330419480762
9883.0,1.8910938551098988
10182.0,2.069567366625777
10386.0,1.899315891953494
10673.0,2.17969664627488
11033.0,2.4266874071659807
11330.0,2.1580392423033237
12095.0,1.2148755963994573
12208.0,2.168987686550417
13277.0,1.6517521480572337
13433.0,0.9984363848722915
13689.0,0.9655534749559277
13916.0,1.8328203796991185
14213.0,1.925806381906574
14590.0,2.1732753269239042
14948.0,2.5986338134364306
15071.0,2.8121925128956313
15903.0,2.7747804620054013
16285.0,2.6895213480352766
16562.0,2.7537028209981798
16899.0,2.7120401655696145
17362.0,2.378105435152579
17694.0,2.4024622008776557
17992.0,2.5362594813787642
18286.0,2.595290605820444
18569.0,2.843601407231013
19641.0,2.364820506268489
20366.0,2.9200413545727155
20583.0,2.8823792403999864
21028.0,1.741221216955299
21208.0,2.886847792063573
21829.0,2.9487513592085315
22204.0,2.912927400780549
22372.0,2.9457134087568297
22587.0,3.038583123494711
22794.0,2.5446636139952656
22939.0,3.0502415516307173
23501.0,3.1711069939327174
23882.0,2.8857267966087115
24214.0,2.9943205264213386
24620.0,2.9622727581443025
25373.0,2.562410226364956
25560.0,2.5916323497433424
25920.0,2.7450439118404
26118.0,2.5991816838239656
26350.0,2.145288568205353
26460.0,1.477810989027136
26857.0,1.9557662509692246
27044.0,2.1366230330666505
27253.0,2.108951248389722
27614.0,2.2044573828948755
27705.0,2.5365548607139963
28030.0,2.4329638781858147
28465.0,2.277169543669079
28772.0,2.4209065130822527
29293.0,2.4140649184508582
29816.0,2.210298016078833
30358.0,2.7887913475792687
31012.0,2.5729894907924784
31450.0,1.8306030246688594
