steps,return
40000.0,-1.9001838416353847
80000.0,-3.455520630426988
120000.0,-6.488624619394306
160000.0,-12.906313435151228
200000.0,-18.28496424693276
240000.0,-25.875372911165908
280000.0,-18.558925058487908
320000.0,-18.566038052901437
360000.0,-19.74501794468369
400000.0,-7.309161758089687
440000.0,-16.363356394508713
480000.0,-15.077815561872331
520000.0,-12.760572891815503
560000.0,-17.088215193402654
600000.0,-14.890068120388753
640000.0,-19.056659599931603
680000.0,-40.030817549007196
720000.0,-54.88991162087849
760000.0,-60.65625219878197
800000.0,-57.980750080957506
840000.0,-49.303476992871964
880000.0,-61.53074168190846
