steps,return
40000.0,-33.0240734006657
80000.0,-11.754669146424542
120000.0,-5.065615127624576
160000.0,-2.732770465192857
200000.0,-13.512964263092949
240000.0,-1.2246287637617765
280000.0,-0.6446028067981
320000.0,-8.833645137015417
360000.0,-14.169660949727481
400000.0,-1.2484306347711909
440000.0,-4.1983713483857485
480000.0,-2.611915555777855
520000.0,-11.25951339384366
560000.0,-1.4913330924942652
600000.0,-1.6716869327128576
640000.0,-2.7455510459501076
680000.0,-9.693546360448915
720000.0,-11.088538226250995
760000.0,-1.6068425512795153
800000.0,-7.425068736016625
