steps,return
108195.0,-0.037309400576133495
218989.0,-0.03742563722817683
331867.0,-0.06878007673559891
436877.0,-0.049259789727487256
546095.0,-0.05045482950421148
657376.0,-0.04878559508166379
759024.0,0.1618044911284481
850335.0,0.26483377540247666
945991.0,0.9654951896776308
1037085.0,1.6421028315427542
1130897.0,2.076132182345541
1226772.0,2.550884348363124
1323219.0,3.121709056167076
1423255.0,3.448172373773643
1530410.0,4.232488842940787
1640278.0,5.149077306399731
1760278.0,6.011175880475108
1874277.0,7.0096613992174515
1992376.0,8.04222523551684
2111818.0,9.127989990159744
2231818.0,9.872853912481174
2350979.0,10.612374514217954
2470979.0,10.801922999130678
2590979.0,11.010346930798688
2710979.0,11.47708520462478
2830070.0,11.555460208022005
2950070.0,11.65448908837131
3070070.0,11.86461232072147
3189391.0,12.081834323244147
3309391.0,12.22019159893495
3429391.0,12.105644250274217
3549391.0,12.222174780906274
3669391.0,12.154234921573412
3789391.0,12.530316747325314
3909391.0,12.604643615367376
4029391.0,12.541936250259608
4149391.0,12.415956290272657
4269391.0,12.56743343052253
4389391.0,12.10583958164348
4509391.0,11.778361523897955
