steps,return
18737.0,-2.3092971147982935
28096.0,-2.7641225961062625
39541.0,-63.58779366260457
48458.0,-2.2974938598466146
57907.0,-39.11353254101183
73796.0,-43.08756128953418
87207.0,-2.450234930796363
105177.0,-20.399057394938044
115515.0,-7.495212779601915
128469.0,-37.594778088360165
142453.0,-3.7372305692191823
159215.0,-2.966739156947905
170599.0,-1.2593615295756402
191592.0,-3.2943248919718724
203539.0,-6.843370175768425
216787.0,-7.676838889019183
235831.0,-1.6295484395269875
247177.0,-2.1708879009267514
264936.0,-2.2040731835218708
276074.0,-2.0564350162054836
297022.0,-8.227612100681563
318263.0,-16.36436064336357
335571.0,-2.393902880108631
345233.0,-1.6153775802230903
364012.0,-2.0324010912266908
377298.0,-2.3874748869955393
389084.0,-2.027975787554203
398032.0,-4.737490255034899
412125.0,-1.6493251370255393
428526.0,-1.5256665841908768
438562.0,-1.5585724901253808
448215.0,-2.033532022860192
456776.0,-1.818741785427521
477886.0,-2.0598971506546535
497296.0,-1.7361396155892266
512425.0,-1.6170277039768457
532501.0,-1.586405195017317
544513.0,-1.8146159206410106
559078.0,-1.6764883554904058
577880.0,-1.5653222034804442
