steps,return
40000.0,-0.06249927071565899
80000.0,0.3162419843676203
120000.0,0.2114954889773384
160000.0,-2.454553355604548
200000.0,-2.0372214562448794
240000.0,-2.1385496243182702
280000.0,-6.2000156861875615
320000.0,-0.8669609176446016
360000.0,-7.034277873626584
400000.0,-16.536654693627657
440000.0,-1.5916612046313836
480000.0,-0.5315893303487816
520000.0,-0.6733387025528504
560000.0,-0.25663435746426067
600000.0,-0.35359199708873323
640000.0,-0.2709116172882454
680000.0,-0.3745938381843858
720000.0,-0.20163935226409377
760000.0,-0.36531511405339206
800000.0,-0.3718904447950256
840000.0,-0.37945607711475504
880000.0,-0.31937189240622643
920000.0,-0.4663974312864286
960000.0,-0.4006873721600471
1000000.0,-0.45443307442222003
1040000.0,-0.41131470630118383
1080000.0,-0.4652117327784019
1120000.0,-0.39684505967901584
1160000.0,-0.4576151379046401
1200000.0,-0.264433210022571
1240000.0,-0.3822484111098346
1280000.0,-0.3024310259391649
1320000.0,-0.440090772216106
1360000.0,-0.3340042819170122
1400000.0,-0.40490371587008567
1440000.0,-0.4163676286885712
1480000.0,-0.43547171987185407
1520000.0,-0.4385452458274851
1560000.0,-0.38632366994241224
1600000.0,-9.462582376109419
1640000.0,-0.3214584859811463
1680000.0,-0.5290526240554088
1720000.0,-0.40018815694333437
1760000.0,-1.136445369570518
1800000.0,-0.3939280358995213
1840000.0,-0.37634961007174467
1880000.0,-5.636486291492362
1920000.0,-0.7790215397164088
1960000.0,-0.6676681855899778
2000000.0,-0.5135737855330161
2040000.0,-0.43372709791170305
2080000.0,-0.4088086281612456
2120000.0,-0.2825604686850407
2160000.0,-0.2862749176253738
2200000.0,-2.113200860395434
2240000.0,-0.7984201807397288
2280000.0,-0.5444380005280314
2320000.0,-0.3705632647294126
2360000.0,-0.28669306476613454
2400000.0,-0.2654825733336453
