steps,return
40000.0,-0.028593824991530684
80000.0,-0.010161516630229128
120000.0,-0.06621829892118059
160000.0,0.30365830212219375
200000.0,0.3044540218875658
240000.0,0.3698716395771472
280000.0,0.38834414910862086
320000.0,0.39977893581748214
360000.0,0.36933932033946437
400000.0,0.3838259944427807
440000.0,0.2397324090810648
480000.0,0.3375062018394121
520000.0,0.39447172507223893
560000.0,0.40067114594743225
600000.0,0.38411957546357883
640000.0,0.3870823753474813
680000.0,0.06901292747698792
720000.0,2.0970110022502113
760000.0,2.5049004876797687
800000.0,1.6091064578480907
840000.0,-0.1303182066317635
880000.0,2.116322770170533
920000.0,-6.769360511806335
960000.0,0.0023546678635051987
1000000.0,1.987514020770481
1040000.0,1.7223399343726509
1080000.0,-0.07393517864216712
1120000.0,-0.47107393142617005
1160000.0,-0.051620357280565396
1200000.0,-0.07139780863400866
