steps,return
800.0,-1.695684370281707
1600.0,-1.1537421945841317
2400.0,-0.5634766255184473
3200.0,0.008011550794796984
4000.0,0.6086695445081913
4800.0,1.3686692867770733
5600.0,2.0905442764355264
6400.0,2.8022632628292548
7200.0,3.5794907041879664
8000.0,4.056801527458502
8800.0,4.332584280491859
9600.0,4.279757492001056
10400.0,4.301986582019497
11200.0,4.273133980870155
12000.0,4.333351368575181
12800.0,4.333505989170268
13600.0,4.363966825110827
14400.0,4.390244931069139
15200.0,4.547117374604416
16000.0,4.499468501387234
16800.0,4.610896904873968
17600.0,4.552562716088195
18400.0,4.633907619409787
19200.0,4.455506831989189
20000.0,4.707375991751685
20800.0,4.762830136025851
21600.0,4.779181697657964
22400.0,4.909624905690686
23200.0,4.949214276429911
24000.0,5.021750390926062
24800.0,4.9878587244030985
25600.0,5.092713964894553
26400.0,5.205286689260879
27200.0,5.31743515210829
28000.0,5.439081887140469
28800.0,5.6261080380805515
29600.0,5.69976007937672
30400.0,5.827857514627516
31200.0,5.958077692662103
32000.0,6.110329595101702
32800.0,6.209163401165422
33600.0,6.3120617100656125
34400.0,6.397274058715778
35200.0,6.503449164880806
36000.0,6.571451242937783
36800.0,6.574421167357589
37600.0,6.682229620058682
38400.0,6.683711685116756
39200.0,-338.8737390079391
40000.0,6.687552879738579
40800.0,-346.795900139196
41600.0,6.7410259713384955
42400.0,6.600783749116866
43200.0,6.771615861093893
44000.0,6.786382979452798
44800.0,6.807750354774017
45600.0,6.799255476463472
