5.059856730321401486e-01
1.676448587267721502e+00
-8.004632724359354023e-01
-1.980989065750306644e+00
-9.714287117802213878e-01
-1.433538287758923335e+00
-2.956728782883693896e+00
3.331707186324153636e+00
9.130653496551544013e-02
-2.389439391215330666e+00
1.872689504080580492e-01
-1.240028000727491309e+00
-2.374725753447478382e+00
-2.511478327763855933e+00
-3.955994356163740289e+00
-2.582958245549237031e+00
-2.895006147351710801e+00
6.913256751608347628e-01
