steps,return
2000.0,-2.1822235276751547
4000.0,-2.25177960980538
6000.0,-1.8404046056496632
8000.0,-1.6838153426149856
10000.0,-1.511676479636318
12000.0,-1.469054452028226
14000.0,-1.3257337897207053
16000.0,-1.2396838215185997
18000.0,-1.0511238646750043
20000.0,-1.118393618959711
22000.0,-1.0952176212212725
24000.0,-0.981129165483624
26000.0,-1.1035642634632974
28000.0,-0.6989358178631253
30000.0,-0.9183380626803979
32000.0,-0.7500087145602208
34000.0,-0.7022061301027401
36000.0,-0.7305275925398894
38000.0,-0.5541905490744081
40000.0,-0.7072458543697769
42000.0,-0.5329767539280204
44000.0,-0.6077690078561793
46000.0,-0.3643698634000535
48000.0,-0.4287128116984147
50000.0,-0.3317780331974875
52000.0,-0.3836719972755211
54000.0,-0.18769982015755776
56000.0,-0.3831971408177353
58000.0,-0.417676062838744
60000.0,-0.405149763008143
62000.0,-0.024707621363220453
64000.0,-0.17464431194415675
66000.0,-0.10522580226507758
68000.0,-0.2111011461309933
70000.0,0.09720239800259761
72000.0,-0.18763933852545142
74000.0,-0.1644239919242603
76000.0,-0.1139997705818595
78000.0,-0.11248367670869036
80000.0,-0.21712019202706498
82000.0,-0.14062048617137207
84000.0,-0.20779058545397616
86000.0,-0.2665262265894558
88000.0,-0.18378064302372354
90000.0,-0.18454764016236586
