steps,return
18737.0,-9.447837070392167
30563.0,-14.681264578421569
45165.0,-13.007124815610698
56763.0,-27.521811167715434
65163.0,-204.2968881176622
78116.0,-14.654444507237239
95400.0,-62.399318368118614
110863.0,-15.20025261017889
129149.0,-67.6123043483923
146756.0,-24.14077388123004
164317.0,-7.78571922114712
177233.0,-9.594152017538798
192124.0,-7.7129964338165875
208384.0,-9.89560882623949
220612.0,-9.930137965369003
231066.0,-8.581342534650016
247630.0,-7.338345163939851
259734.0,-9.568001082365225
274622.0,-6.125554002128794
286267.0,-8.77071154016034
298168.0,-13.544205998011634
314410.0,-65.66187886412241
327863.0,-8.97498977734876
345635.0,-8.045124587049175
359626.0,-8.385084586724291
374995.0,-7.719651495292399
385354.0,-7.614948787587385
394245.0,-10.084488978115925
410177.0,-6.364104275669411
419240.0,-9.494775064294732
432700.0,-7.7900084918670425
445211.0,-5.561993388597224
460847.0,-6.159397506133804
479406.0,-7.604805655234333
504720.0,-5.534176152357963
513530.0,-6.505749014849277
528789.0,-9.065636897830982
541614.0,-6.733241671322206
556725.0,-5.6025391567747835
573734.0,-6.447127330592448
