steps,return
80057.0,-0.22078240280423791
157562.0,-0.22717337655617842
239101.0,-0.23730353370194818
307405.0,-0.2507496874462163
377352.0,-0.38612544234983637
454312.0,-0.4569268098568153
520317.0,-0.5699210125936107
590042.0,-0.6288725995049054
654525.0,-0.7538037652901417
718652.0,-0.7279811740550673
781027.0,-0.7370645398379627
857508.0,-0.2773606438356776
917826.0,-1.2159274680552827
977861.0,-0.17141921273034258
1042820.0,-0.4863377346357188
1103766.0,-0.7394602242546859
1161430.0,-0.1853815594004079
1219850.0,-0.18670187678189762
1267816.0,-0.1703422612469142
1308194.0,-0.1800536532599255
1359282.0,-0.18342382556960155
1400935.0,-0.16721606843881065
1441427.0,-0.16917718835791096
1485936.0,-0.1688402073759645
1527220.0,-0.17344700743429084
1565454.0,-0.172272577980782
1601392.0,-0.17176191000413307
1630165.0,-0.17074467219451817
1665862.0,-0.16813214607926946
1690687.0,-0.17123776430845883
1722250.0,-0.17072214667042526
1743621.0,-0.14353013323376732
1765693.0,-0.14221783612817016
1789821.0,-0.14344786995870523
1812366.0,-0.14524356064952987
1829797.0,-0.1468480211935638
1849128.0,-0.14749805235941948
1865353.0,-0.1460740339369641
1876970.0,-0.14452649489369807
1890524.0,-0.14197703690596644
