steps,return
829.0,1.8086371077486985
2267.0,2.097297424208747
3479.0,2.282093720665686
5258.0,2.37132493400309
6816.0,2.306834069167159
8816.0,2.346242405500453
10673.0,2.323869097689647
12455.0,2.578240453148577
14455.0,2.60733579050432
16455.0,2.7469011462003867
18455.0,2.212771315993966
19870.0,2.789674903457482
21870.0,2.843548740577093
23870.0,2.845005056586204
25870.0,2.9365647958842347
27870.0,2.9513614691798957
29870.0,2.9633866036821837
31446.0,3.0155179072852922
33118.0,3.0602627133982234
35118.0,3.0906204875078758
37118.0,3.1524705949036123
39118.0,3.2336920321276863
40332.0,2.2858502137325445
41892.0,3.3175457351420583
43892.0,2.6863954397554064
45892.0,3.3893534057195667
47892.0,3.416140250794404
49414.0,3.4375786655658445
51414.0,3.561590192341556
53414.0,3.6644768048387215
55073.0,3.686719150569387
57073.0,3.7165092858126045
58862.0,3.689393291291117
60288.0,3.7347901955606275
62083.0,3.815302042433148
64083.0,3.7594412575847205
65871.0,3.9551266274702717
67871.0,3.3547071290058055
69871.0,3.851995724419807
71762.0,3.988969831817868
73762.0,3.9982377649517447
75762.0,3.892928816545305
77762.0,4.047671507054691
79762.0,4.112685584653191
81023.0,4.048456096466976
83023.0,4.00513402948945
85023.0,4.037462105751354
86427.0,0.7010095735974475
87948.0,1.0422353814167267
89948.0,4.137091453329464
91948.0,4.430934439822068
93377.0,0.28587467510153663
94667.0,3.078180318582496
95965.0,4.094957102667999
97965.0,1.134687202574933
99965.0,4.463197058673933
100871.0,4.0566542187447086
102871.0,4.034739042328817
104871.0,3.8952594926778037
106871.0,3.987929600267208
108871.0,3.3658204374874647
110871.0,3.977057342867132
112871.0,4.186900830773981
114410.0,4.131066008444282
116297.0,4.2609787194563635
118297.0,4.205060783546764
120297.0,4.308647729693096
122297.0,4.330573629846813
123373.0,0.7754548611726049
125373.0,4.242854510554237
126682.0,4.29517773168615
128682.0,4.026681190296516
130682.0,4.44872649310861
132682.0,4.216194507243558
134682.0,4.277171691476241
136682.0,4.39068143515488
138478.0,3.9899684849259685
140478.0,4.474143119744357
141708.0,4.2612132286664455
143708.0,4.435378984648278
145708.0,4.44640532726244
147708.0,4.670420622581198
148876.0,4.729249896394253
150502.0,4.6189104143773445
152502.0,4.3854327603774115
154502.0,4.266000239462222
155673.0,4.3251061027142566
157673.0,4.200187001913968
158816.0,4.150370133229931
160253.0,4.1279167204157945
162253.0,4.292271175879925
163565.0,4.1062833997504145
165565.0,4.119247413018546
167565.0,4.321650320186519
169565.0,4.342014041147421
171565.0,4.195795480800692
172986.0,4.37067418157486
174872.0,4.30347201967136
176845.0,4.371217416512815
178199.0,4.359507036148743
