steps,return
17241.0,-3.217888293824007
35818.0,-5.113465712912774
54430.0,-4.7758964558196535
67534.0,-4.308939979377237
81818.0,-5.158477936227933
97431.0,-0.7742548516503648
109117.0,-3.271127412627148
117168.0,-3.335870278913403
126413.0,-0.3963575537562929
135068.0,-4.325180472793404
143465.0,-4.312776735926506
148723.0,-0.6372939029786302
152540.0,-1.0025709255187905
155840.0,-2.1036798658107667
160843.0,-1.044850441715509
165919.0,-1.0568805900285534
168973.0,-1.1395413994904167
171969.0,-0.9341295055989063
174932.0,-1.030144007566225
176692.0,-1.2849767440949982
180546.0,-0.9783467092511774
181372.0,-1.0179208158572783
