steps,return
2000.0,-4.138561594019133
4000.0,-3.547630766204491
6000.0,-3.4845940890005527
8000.0,-3.241749230320277
10000.0,-3.1189815487186863
12000.0,-2.7556727111692463
14000.0,-2.8650914256187496
16000.0,-2.538248019520791
18000.0,-2.6613071479680506
20000.0,-2.496289385800861
22000.0,-2.3286966886376974
24000.0,-1.565519807767184
26000.0,-1.7007769375993598
28000.0,-1.3949772233354496
30000.0,-2.0222871724878457
32000.0,-1.7554692167842378
34000.0,-1.5666833323196752
36000.0,-0.5315740817609289
38000.0,-0.6179040043546236
40000.0,-0.9539682312932558
42000.0,-0.0807440415769311
44000.0,-0.41392425224833285
46000.0,-0.8540715372304278
48000.0,-0.700445879255417
50000.0,-0.34195782066058433
52000.0,-0.26551925705655766
54000.0,-0.7493950998957057
56000.0,0.3976650622241381
58000.0,0.31310724003518403
60000.0,-0.367977824914122
62000.0,0.2494741706736923
64000.0,-0.5525906610228823
66000.0,-0.07137121165089244
68000.0,-0.04903140075464041
70000.0,-0.4911679803409033
72000.0,-0.6057090377563871
74000.0,0.08417860584251974
76000.0,-0.8082049554835771
78000.0,0.8180462461856184
80000.0,0.5406404729423212
82000.0,0.3931617521136663
84000.0,0.23512956323984474
86000.0,0.162945677549577
88000.0,-0.04761695848210701
90000.0,1.1583209745003533
92000.0,-1.4316326302100806
94000.0,1.1478381252452803
96000.0,-1.0482592169122071
98000.0,-0.838663337797995
100000.0,0.036832631597743304
102000.0,1.2834750256969776
104000.0,-0.7373076270327675
106000.0,0.8088656965186398
108000.0,0.69160587508365
110000.0,0.15387440445507425
112000.0,-0.4877422714157287
114000.0,-0.06907075111974281
116000.0,0.08825494843850029
118000.0,-1.1803193160618697
120000.0,0.9311511175401221
122000.0,-0.6196209113781481
124000.0,1.4787435898876957
126000.0,0.7619530012504798
128000.0,1.0600680464393748
130000.0,-0.2194159487665263
132000.0,-0.9040084386547257
134000.0,0.21819581083915682
136000.0,-0.5092998901640792
138000.0,0.7162378563084469
140000.0,-0.41045905241132963
142000.0,-0.010318154594503498
144000.0,0.8810953708457426
146000.0,0.8647609775577829
148000.0,1.6806182163449903
150000.0,1.2429460878240504
152000.0,0.5401387359079144
154000.0,0.489075346004064
156000.0,0.3633998603456279
158000.0,-0.6952109857501393
160000.0,0.07722450634000405
162000.0,-0.12048236721585981
164000.0,0.7533134679463807
166000.0,1.9500394906809964
168000.0,0.7892421893937878
170000.0,0.4738354522665864
172000.0,-0.07715908366123705
174000.0,-0.4997453953375484
176000.0,0.7506305497038921
178000.0,0.7736575534401718
180000.0,0.9109997667867001
182000.0,0.6613799354624292
184000.0,1.3964560615913464
186000.0,1.513424371842643
188000.0,0.36847047966542035
190000.0,0.3203900684675346
192000.0,0.743704813736433
194000.0,0.873100510452561
196000.0,-0.6629151165590669
198000.0,0.38110986987166046
200000.0,0.09620934907355527
202000.0,0.7422833424493499
204000.0,1.1333572952659214
206000.0,1.0130291376335439
208000.0,0.24431500602529496
210000.0,0.4864313606970651
212000.0,-0.385353332864501
214000.0,0.30025582589719957
216000.0,0.6358159192386059
218000.0,0.3731306586786472
220000.0,0.6259550559713069
222000.0,1.260288435050211
224000.0,-0.2224895712698673
226000.0,1.108848239132578
228000.0,0.2892039303571359
230000.0,-0.6069979010349356
232000.0,-0.005266457446650774
234000.0,0.6195061255541388
