steps,return
40000.0,-25.194672391356157
80000.0,-0.5396836711673187
120000.0,-1.1337246975441853
160000.0,-0.2506804416061287
200000.0,-48.0162933343729
240000.0,-18.240883990247795
280000.0,-5.005379580740688
320000.0,-0.6551618538617423
360000.0,-0.39168433962034044
400000.0,-0.4141600861871219
440000.0,-0.22878794690537382
480000.0,-28.236963001413965
520000.0,-0.41249251542892057
560000.0,-0.22836848185869962
600000.0,-0.44797418841874626
640000.0,-1.1885502878417975
680000.0,-0.19221062783109624
720000.0,-0.30314783979134136
760000.0,-0.6685868496783829
800000.0,-9.98538927449395
840000.0,-0.7039614034108899
880000.0,-0.6855852721722477
920000.0,-0.4505982315392426
960000.0,-0.21241711815783343
1000000.0,-26.605320289507485
1040000.0,-14.2504266733506
1080000.0,-16.456927121767176
1120000.0,-1.379043977310266
1160000.0,-1.0096502049507778
1200000.0,-0.326866675752435
